document_id,canonical_id,title,source,document_type,source_tier,primary_section,secondary_sections,confidence,evidence_level,reason_for_review,url,local_path
10.1016/j.tust.2016.12.016,CAN_D94F61A1B76541F16A39,Reducing the computational requirements for simulating tunnel fires by combining multiscale modelling and multiple processor calculation,openalex,journal_article,TIER_B,1.4,2.4;1.5.1;5.4.2;5.7,0.3738,TITLE_METADATA_ONLY,classification_status_not_allowed,,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2017_Reducing_the_computational_requirements_for_simulating_tunnel_fires_by_combining_multiscal.pdf
10.5762/kais.2016.17.4.59,CAN_37541CCFA49EB6F31DBC,A Study on the Methodology modelling of Risk Assessment in Road Tunnels,openalex,journal_article,TIER_B,1.4.1,,0.85,TITLE_METADATA_ONLY,insufficient_evidence_level,,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2016_A_Study_on_the_Methodology_modelling_of_Risk_Assessment_in_Road_Tunnels.pdf
10.3390/s150408664,CAN_5EA2D220F6F7F1E5B184,Multi-Camera and Structured-Light Vision System (MSVS) for Dynamic High-Accuracy 3D Measurements of Railway Tunnels,openalex,journal_article,TIER_B,1.4,2.4;1.4.1;5.7;5.4.1,0.3766,TITLE_METADATA_ONLY,classification_status_not_allowed,,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2015_Multi-Camera_and_Structured-Light_Vision_System_(MSVS)_for_Dynamic_High-Accuracy_3D_Measur.pdf
10.15623/ijret.2012.0101001,CAN_DDCAFCCB4EDB60998C19,UNCERTAINTY MODELLING AND LIMIT STATE RELIABILITY OF TUNNEL SUPPORTS UNDER SEISMIC EFFECTS,openalex,journal_article,TIER_B,1.4,5.9;5.9.2;5.4.1;5.7.1,0.372,TITLE_METADATA_ONLY,classification_status_not_allowed,,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2012_UNCERTAINTY_MODELLING_AND_LIMIT_STATE_RELIABILITY_OF_TUNNEL_SUPPORTS_UNDER_SEISMIC_EFFECTS.pdf
10.4334/jkci.2002.14.3.341,CAN_4DFA00880D5271060570,Stress Analysis of Tunnel Concrete Lining for Maintenance Monitoring,crossref,journal_article,TIER_B,5.4.1,,0.85,TITLE_METADATA_ONLY,insufficient_evidence_level,,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2002_Stress_Analysis_of_Tunnel_Concrete_Lining_for_Maintenance_Monitoring.pdf
10.47072/demiryolu.1775390,CAN_EF76841E7EE268AF1AEC,Demiryolu Tünel Püskürtme Betonu Üretiminde Kireçtaşı-Kuvars ve Mermer Atıklarının Kullanılabilirliği,crossref,journal_article,TIER_B,5.9.1,2.4.3;1.4.2;3;1.5.2,0.3717,TITLE_METADATA_ONLY,classification_status_not_allowed,,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2026_Demiryolu_Tünel_Püskürtme_Betonu_Üretiminde_Kireçtaşı-Kuvars_ve_Mermer_Atıklarının_Kullanı.pdf
10.33203/mfy.1621381,CAN_A8FBF68456492AB37359,Ekonomik Sürdürülebilirliğin Güçlendirilmesinde Karbon Tünel Bakışı,crossref,journal_article,TIER_B,6.2.1,2.4.3;5.9.1;4;3,0.3692,TITLE_METADATA_ONLY,classification_status_not_allowed,,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2025_Ekonomik_Sürdürülebilirliğin_Güçlendirilmesinde_Karbon_Tünel_Bakışı.pdf
10.54254/2755-2721/2025.mh25027,CAN_2B5295F3ADD0330CD1E3,Analysis of Risk Management Methods for Shield Tunnel Construction Phase,crossref,journal_article,TIER_B,1.4,5.9.2;5.7.1;5.9;2.4,0.3798,TITLE_METADATA_ONLY,classification_status_not_allowed,,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2025_Analysis_of_Risk_Management_Methods_for_Shield_Tunnel_Construction_Phase.pdf
10.24232/jmd.1666024,CAN_72850C4307B5A1DBC520,"Zayıf ve Sıkışan Kaya Kütlesinde Açılan Bir Tünel için Rijit Destek Sistemi Çözümü (T34-GT2 Tüneli, Ankara-İstanbul YHT Projesi)",crossref,journal_article,TIER_B,2.4.3,5.9.1;1.4.2;3;1.5.2,0.3815,TITLE_METADATA_ONLY,classification_status_not_allowed,,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2025_Zayıf_ve_Sıkışan_Kaya_Kütlesinde_Açılan_Bir_Tünel_için_Rijit_Destek_Sistemi_Çözümü_(T34-GT.pdf
10.47072/demiryolu.1384548,CAN_78AB98B9A698E2AC92FD,Konvansiyonel Kazı Yöntemleriyle Açılan Demiryolu Tünel Projeleri Yapım ve İşletme Süreçleri çin Risk Esaslı Uygulama Modeli Önerisi,crossref,journal_article,TIER_B,2.4.3,1.5;1.5.2;1.4;5.9.1,0.3726,TITLE_METADATA_ONLY,classification_status_not_allowed,https://doi.org/10.47072/demiryolu.1384548,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2024_Konvansiyonel_Kazı_Yöntemleriyle_Açılan_Demiryolu_Tünel_Projeleri_Yapım_ve_İşletme_Süreçle.pdf
10.53501/rteufemud.1360241,CAN_39B87F48233117182D12,Kentsel Alanda Gerçekleştirilen Tünel Kazılarında Patlatma Kaynaklı Yüzey Titreşimlerinin Kontrolü: Geniş Kesitli Bir Tünel Örneği,crossref,journal_article,TIER_B,5.9.1,2.4.3;3;1.5.2;1.5,0.3729,TITLE_METADATA_ONLY,classification_status_not_allowed,,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2023_Kentsel_Alanda_Gerçekleştirilen_Tünel_Kazılarında_Patlatma_Kaynaklı_Yüzey_Titreşimlerinin.pdf
10.3208/jgs.17.135,CAN_D908CE3AADCCDA7ED06A,Extension simplified seepage analysis system assessment of water inflow quantity during a tunnel construction and its application to an actual tunnel construction,crossref,journal_article,TIER_B,5.4.1,1.4;2.4;5.9;2.2,0.3831,TITLE_METADATA_ONLY,classification_status_not_allowed,,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2022_Extension_simplified_seepage_analysis_system_assessment_of_water_inflow_quantity_during_a.pdf
10.1299/jsmermd.2020.1p2-l09,CAN_E169094CA6C208080F0E,Localization in tunnel for periodic inspection of tunnel,crossref,journal_article,TIER_B,5.4.1,,0.72,TITLE_METADATA_ONLY,insufficient_evidence_level,,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2020_Localization_in_tunnel_for_periodic_inspection_of_tunnel.pdf
10.3208/jgs.15.435,CAN_AE1D567F6E883657ECE9,Development of selenium insolubilized material eluted from tunnel excavation rock,crossref,journal_article,TIER_B,2.4.1.1,1.4;2.4.1;2.2;5.4.1,0.3743,TITLE_METADATA_ONLY,classification_status_not_allowed,,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2020_Development_of_selenium_insolubilized_material_eluted_from_tunnel_excavation_rock.pdf
10.30706/uybd.417260,CAN_48CB6F046762DB2958AC,ŞEHİR İÇİNDE KARAYOLU ALTINDAN GEÇEN ÇOK SIĞ BİR TÜNEL İÇİN ÖZEL METOD,openalex,journal_article,TIER_B,5.9.1,3;2.4.3;1.5.2;1.4.2,0.535,ABSTRACT,classification_status_not_allowed,https://doi.org/10.30706/uybd.417260,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/discovery_sources/pdfs/2018_ŞEHİR_İÇİNDE_KARAYOLU_ALTINDAN_GEÇEN_ÇOK_SIĞ_BİR_TÜNEL_İÇİN_ÖZEL_METOD.pdf
10.1017/flo.2023.10,CAN_BFD48576DA98AF940A39,Measurements and scaling of buoyancy-induced flows in ventilated tunnels,openalex,journal_article,TIER_B,5.7,2.2;1.5.1;1.2;1.4,0.5325,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1017/flo.2023.10,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2023_Measurements_and_scaling_of_buoyancy-induced_flows_in_ventilated_tunnels.pdf
10.12652/ksce.2016.36.6.0955,CAN_4015D57ADB4B9B3946A4,Hydrodynamic Analysis of Submerged Floating Tunnel Structures by Finite Element Analysis,openalex,journal_article,TIER_B,2.2.3,5.4.1;2.2;1.4;2.4,0.737,ABSTRACT,classification_status_not_allowed,https://doi.org/10.12652/ksce.2016.36.6.0955,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2016_Hydrodynamic_Analysis_of_Submerged_Floating_Tunnel_Structures_by_Finite_Element_Analysis.pdf
10.1021/acsomega.4c01425,CAN_0DF37E35BEE5A6E5573F,Study on the Length of Smoke Backlayering of Double-Source Fire in Tunnels.,europe_pmc,journal_article,TIER_B,1.5.1,2.2;1.4;2.4;1.2,0.3829,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC11238239,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2024_Study_on_the_Length_of_Smoke_Backlayering_of_Double-Source_Fire_in_Tunnels.pdf
10.29136/mediterranean.360971,CAN_6479D277095C6CFBE272,Kırşehir ilindeki sera ve yüksek tünellerin mevcut durumu üzerine bir araştırma,openalex,journal_article,TIER_B,5.8,3;5.9.1;1.4.2;2.4.3,0.3844,ABSTRACT,classification_status_not_allowed,https://doi.org/10.29136/mediterranean.360971,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2018_Kırşehir_ilindeki_sera_ve_yüksek_tünellerin_mevcut_durumu_üzerine_bir_araştırma.pdf
10.28948/ngumuh.386502,CAN_AB97C23A1C22605DB137,ÜSKÜDAR–ÜMRANİYE–ÇEKMEKÖY METRO HATTINDA YAPILAN UYGULAMA DEĞİŞİKLİKLERİNİN PROJEYE MALİ VE SÜRESEL ETKİSİ,openalex,journal_article,TIER_B,5.9.1,1.4.2;2.4.3;5.8;3,0.5449,ABSTRACT,classification_status_not_allowed,https://doi.org/10.28948/ngumuh.386502,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2018_ÜSKÜDAR–ÜMRANİYE–ÇEKMEKÖY_METRO_HATTINDA_YAPILAN_UYGULAMA_DEĞİŞİKLİKLERİNİN_PROJEYE_MALİ_V.pdf
10.1038/s41598-025-91893-1,CAN_CCB1A0A7CC13EA65A486,Influence of soil-rock composite stratum on mechanical response and failure modes of underground utility tunnel.,europe_pmc,journal_article,TIER_B,1.4,5.9;5.4.1;5.9.2;2.4,0.3792,TITLE_METADATA_ONLY,classification_status_not_allowed,https://europepmc.org/articles/PMC11882972,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2025_Influence_of_soil-rock_composite_stratum_on_mechanical_response_and_failure_modes_of_under.pdf
10.1038/s41598-025-90837-z,CAN_53805111AB188F7BA2D9,Study on risk assessment of tunnel construction across mined-out region based on combined weight-two-dimensional cloud model.,europe_pmc,journal_article,TIER_B,1.4,5.9.2;2.4;2.4.1;2.4.1.1,0.3733,TITLE_METADATA_ONLY,classification_status_not_allowed,https://europepmc.org/articles/PMC11871022,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2025_Study_on_risk_assessment_of_tunnel_construction_across_mined-out_region_based_on_combined_.pdf
10.1038/s41598-025-86864-5,CAN_CFDC0133B915F83EB3C8,Diffusion principles of SF 6 tracer gas: constraints on SF 6 mixing distance in mine tunnels.,europe_pmc,journal_article,TIER_B,1.4,2.2;2.4;5.7;5.7.2,0.3762,TITLE_METADATA_ONLY,classification_status_not_allowed,https://europepmc.org/articles/PMC11954950,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2025_Diffusion_principles_of_SF_6_tracer_gas_constraints_on_SF_6_mixing_distance_in_mine_tunnel.pdf
10.1038/s41598-024-64916-6,CAN_D90FFB2DE43DCB43EC1B,Railway track settlement patterns and control measures for multi-tunnel construction underneath a station track group: a case study.,europe_pmc,journal_article,TIER_B,1.4,2.4;5.9.2;1.2;5.9,0.3793,TITLE_METADATA_ONLY,classification_status_not_allowed,https://europepmc.org/articles/PMC11196254,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2024_Railway_track_settlement_patterns_and_control_measures_for_multi-tunnel_construction_under.pdf
10.24232/jeoloji-muhendisligi-dergisi.295353,CAN_CE62588BDA6D351BD171,Tünel Açma Yöntemlerinin Mühendislik Jeolojisi ve Kaya Sınıflama Sistemleri ile Değerlendirilmesi,crossref,journal_article,TIER_B,1.5,3;2.4.3;5.9.1;1.5.2,0.3733,TITLE_METADATA_ONLY,classification_status_not_allowed,https://doi.org/10.24232/jeoloji-muhendisligi-dergisi.295353,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2015_Tünel_Açma_Yöntemlerinin_Mühendislik_Jeolojisi_ve_Kaya_Sınıflama_Sistemleri_ile_Değerlendi.pdf
10.7843/kgs.2012.28.4.79,CAN_224BE2E32C1243730E54,A Study on the Closure Ratio for Tunnel Face Stabilization during Tunnel Excavation in Sand Soil,crossref,journal_article,TIER_B,2.4.1,2.4;5.9;1.4;5.9.2,0.3846,TITLE_METADATA_ONLY,classification_status_not_allowed,https://doi.org/10.7843/kgs.2012.28.4.79,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2012_A_Study_on_the_Closure_Ratio_for_Tunnel_Face_Stabilization_during_Tunnel_Excavation_in_San.pdf
10.2208/procm.13.101,CAN_18725F256FE667DAEB7F,A STUDY ON ESTIMATION OF COST VARIATION ON TUNNEL CONSTRUCTION PROJECTS,crossref,journal_article,TIER_B,6.2,6.2.2;6.1;6.2.1;1.4,0.3898,TITLE_METADATA_ONLY,classification_status_not_allowed,https://doi.org/10.2208/procm.13.101,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2006_A_STUDY_ON_ESTIMATION_OF_COST_VARIATION_ON_TUNNEL_CONSTRUCTION_PROJECTS.pdf
10.1038/s41598-026-45235-4,CAN_C2A4C03AD8FF03D4585B,Study on the failure effect of gas tunnel blasting considering the influence of delay time and its engineering application.,europe_pmc,journal_article,TIER_B,1.4,5.9;5.9.2;2.4;1.5,0.3764,TITLE_METADATA_ONLY,classification_status_not_allowed,https://europepmc.org/articles/PMC13149535,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2026_Study_on_the_failure_effect_of_gas_tunnel_blasting_considering_the_influence_of_delay_time.pdf
10.1038/s41598-024-72384-1,CAN_17233584CF110D13ECD8,Study of the static response and zoning of the existing tunnel adjacent to the suspension bridge's tunnel-type anchorage.,europe_pmc,journal_article,TIER_B,1.4,2.4;5.9.2;5.9;5.4.1,0.3804,TITLE_METADATA_ONLY,classification_status_not_allowed,https://europepmc.org/articles/PMC11399146,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/pdfs/2024_Study_of_the_static_response_and_zoning_of_the_existing_tunnel_adjacent_to_the_suspension_.pdf
10.1016/j.enggeo.2013.02.010,CAN_4E82C83DB270CA153662,Geological engineering problems associated with tunnel construction in karst rock masses: The case of Gavarres tunnel (Spain),openalex,journal_article,TIER_B,2.2.1,2.4.1;2.4;1.4;2.4.1.1,0.6146,TITLE_METADATA_ONLY,classification_status_not_allowed,https://doi.org/10.1016/j.enggeo.2013.02.010,
10.1016/j.ijrmms.2014.02.002,CAN_26B361B2CF69402479EE,An analytical approach for the sequential excavation of axisymmetric lined tunnels in viscoelastic rock,openalex,journal_article,TIER_B,2.4,2.4.1;1.4;1.4.1;5.9,0.3794,TITLE_METADATA_ONLY,classification_status_not_allowed,https://doi.org/10.1016/j.ijrmms.2014.02.002,
10.1016/j.ijrmms.2004.03.133,CAN_DD430F59734E3C41077C,Design of tunnel shotcrete-bolting support based on a support vector machine,crossref,journal_article,TIER_B,2.4,1.4;2.4.1;1.4.1;5.9.2,0.3794,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1016/j.ijrmms.2004.03.133,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/discovery_sources/web/Design_of_tunnel_shotcrete-bolting_support_based_on_a_support_vector_machine_acf83c3867/source.md
10.47939/et.v3i1.235,CAN_849B4F729EC329DA28A0,Process Control of Highway Tunnel Construction Technology Quality,crossref,journal_article,TIER_B,1.4.1,1.4;2.4;5.9.2;5.9,0.6067,ABSTRACT,classification_status_not_allowed,https://doi.org/10.47939/et.v3i1.235,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/discovery_sources/web/Process_Control_of_Highway_Tunnel_Construction_Technology_Quality_62667fb3b9/source.md
10.47939/et.v2i12.56,CAN_A826CE09DE1A91A1D000,Application Research on Construction Technology of Highway Tunnel,crossref,journal_article,TIER_B,1.4.1,2.4;1.4;5.9.2;5.9,0.6117,ABSTRACT,classification_status_not_allowed,https://doi.org/10.47939/et.v2i12.56,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/discovery_sources/web/Application_Research_on_Construction_Technology_of_Highway_Tunnel_0579cb3ee3/source.md
10.1038/s41598-026-49521-z,CAN_976B95759E048C4CF2A4,Regional variation and prediction model of carbon emissions in the highway construction stage.,europe_pmc,journal_article,TIER_B,5.7,4.3.5;2.4;5.7.2;1.4.1,0.6108,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC13276237,
10.3389/fmicb.2021.740118,CAN_5DAECECE19907C4D5A2F,Bioaugmentation With a Consortium of Bacterial Sodium Lauryl Ether Sulfate-Degraders for Remediation of Contaminated Soils,doaj,journal_article,TIER_B,2.2,,0.95,ABSTRACT,not_handoff_candidate,https://www.frontiersin.org/articles/10.3389/fmicb.2021.740118/full,
10.1109/TITS.2022.3160235,CAN_8E0A8337A72D76035071,Tunnel Facility-based Vehicle Localization in Highway Tunnel using 3D LIDAR,arxiv,journal_article,TIER_B,1.4.1,1.4;2.4;2.4.1.2;1.2,0.619,ABSTRACT,classification_status_not_allowed,https://arxiv.org/abs/2012.13168v1,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/discovery_sources/pdfs/2020_Tunnel_Facility-based_Vehicle_Localization_in_Highway_Tunnel_using_3D_LIDAR.pdf
10.1201/9781042001064-16,CAN_8F6D318B649019059796,Challenges and solutions of large diameter TBM assembly in deep cavern construction inside the Highway Tunnel in Istanbul,openaire,journal_article,TIER_B,2.2,2.4;1.4;2.4.3;2.2.1,0.7226,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1201/9781042001064-16,/Users/bulsahkecici/Projects/paper-crawler-agent/tunel_makaleleri/discovery_sources/web/Challenges_and_solutions_of_large_diameter_TBM_assembly_in_deep_cavern_construction_inside_9d63449145/source.md
10.1038/s41598-026-48445-y,CAN_A1FACCAC6F56852C3165,Valorization of coal gangue as a sustainable supplementary cementitious material for immersed tube tunnel construction: equivalent strength performance in LC3 systems,doaj,journal_article,TIER_B,5.4.1,4.3.5;2.4;5.7.1;5.7,0.3757,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1038/s41598-026-48445-y,
10.3390/jmse10101525,CAN_693096AF21E06AFCFDB4,Experimental Study on Wave Current Characteristics and Stability of the Junction of Artificial Island and Subsea Tunnel,doaj,journal_article,TIER_B,2.2.3,2.2;5.4.1;5.9;2.4.1,0.7388,ABSTRACT,classification_status_not_allowed,https://www.mdpi.com/2077-1312/10/10/1525,
10.3724/SP.J.1249.2022.04402,CAN_482C4B58803EA3F096B1,Closure state measurement of final joint of the immersed tunnel of the Hong Kong-Zhuhai-Macao Bridge,doaj,journal_article,TIER_B,2.2.3,2.2;5.4.1;2.4.1.2;2.4,0.738,ABSTRACT,classification_status_not_allowed,https://journal.szu.edu.cn/en/#/digest?ArticleID=2441,
10.13225/j.cnki.jccs.2024.1083,CAN_A4BBFBAD5516B31B52CE,On the academic ideology of “Digging is modelling”,doaj,journal_article,TIER_B,2.2,,0.91,ABSTRACT,not_handoff_candidate,http://www.mtxb.com.cn/article/doi/10.13225/j.cnki.jccs.2024.1083,
10.1007/s10706-025-03323-8,CAN_28688AA313A811B2EAFD,Numerical Investigation of Tunnel-to-Tunnel Blast Effects Based on PPV Variations,crossref,journal_article,TIER_B,1.4,2.4;2.4.1;1.4.1;5.7,0.3793,TITLE_METADATA_ONLY,classification_status_not_allowed,https://doi.org/10.1007/s10706-025-03323-8,
10.1680/geng.2006.159.2.125,CAN_2C26F52C1FF75D6DD018,Discussion: Hull wastewater flow transfer tunnel: tunnel collapse and causation investigation,crossref,journal_article,TIER_B,5.4.1,5.9;1.4;5.9.2;2.2,0.3727,TITLE_METADATA_ONLY,classification_status_not_allowed,https://doi.org/10.1680/geng.2006.159.2.125,
10.3390/ma19112385,CAN_68BE47E6CC72B049BDDF,"A Review of Modelling Test Study on the Effect of Single-Line Tunnelling on Adjacent Piles: Test Materials, Methodologies and Results.",europe_pmc,journal_article,TIER_B,1.4,2.4;2.4.1.1;2.4.2.2;2.4.1,0.3822,ABSTRACT,classification_status_not_allowed,https://europepmc.org/articles/PMC13258070,
10.1186/s44147-024-00416-8,CAN_BF5008395E7DC4852FC9,The unconfined compressive strength estimation of rocks using a novel hybridization technique based on the regulated Gaussian processor,doaj,journal_article,TIER_B,2.4.2.1,2.4.1.1;2.2.1;5.7.1;2.4,0.5223,ABSTRACT,classification_status_not_allowed,https://doi.org/10.1186/s44147-024-00416-8,
